,created_at,text,0
584,Sat Nov 14 01:58:38 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE? https://t.co/rfYBmFmhnC #Android https://t.co/WoDQjg8w3Z",-0.05
585,Fri Nov 13 21:07:31 +0000 2015,RT @W4_Jobs_in_NJ: Apply now to work for #ATT as #Retail #Sales Consultant Monmouth\Ocean County NJ! (#Freehold) #job https://t.co/T1Wo1Jma?,0.017857142857142856
586,Fri Nov 13 18:19:20 +0000 2015,@jaxlmao @TMobile you live in Georgia beast?,-0.1875
587,Fri Nov 13 19:37:19 +0000 2015,@comcastcares Ray yes and a supervisor was supposed to call me back but never did,0.0
588,Fri Nov 13 20:28:22 +0000 2015,"You can also watch #Blindspot on NBC App, CTV GO and @hulu :) https://t.co/pPqhpYxIsJ",0.0
589,Fri Nov 13 19:33:47 +0000 2015,@ATTCares ^DillondriaH just tried again. Is this intentional? It seems so. Nice fake caring with tweet tho.,-0.125
590,Fri Nov 13 18:20:05 +0000 2015,#TMobile #Streaming ? T-Mobile Exempts Streaming Video From Some Data Caps ? Streaming video from? https://t.co/NTnC7vGQxq #Internet,0.25
591,Fri Nov 13 18:05:04 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.0625
592,Fri Nov 13 23:39:10 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/1ifmb8Xva4,0.075
593,Fri Nov 13 19:50:48 +0000 2015,@HouseGOP Get #Angry W/ @Verizon! Suspected #NSA #ACTIVITY @COPSOffice? @LorettaLynch? #Spying #InUSAHomes? https://t.co/7iV6ufbaEm #AskGOP?,0.08333333333333333
594,Fri Nov 13 23:06:18 +0000 2015,Apply now to work for #ATT as #Retail Store #Manager 3 Roseville CA in #Roseville! #job https://t.co/PqCeYF8BfV,0.0
595,Fri Nov 13 22:11:45 +0000 2015,"Currently on the phone with @ATT @ATTCares trying to get problems sorted out. Our cable, internet and phone line dropped out of existence.",-0.09375
596,Sat Nov 14 01:57:59 +0000 2015,RT @ChristinaMHager: Anyone else in #kansascity have major issues with @ATT @Uverse ?! Waited for them to come 2 days in a row--no shows! T?,0.10416666666666667
597,Fri Nov 13 18:45:56 +0000 2015,"@VZWSupport no i didnt keep it, after trying 3 different watches and none worked, we just returned it...",0.0
598,Fri Nov 13 19:53:56 +0000 2015,@TMobile it sure would be nice to #BingeOn with #NFL #SundayTicket,0.0
599,Sat Nov 14 00:47:33 +0000 2015,@TMobileHelp Someone will be calling me at 730pm correct? Please DM me to confirm!!!,0.0
600,Fri Nov 13 21:38:17 +0000 2015,"@nytimes @ least they're providing a service! I'd love to see the the lies told by the ""big"" telecos like @ATT &amp; others get media coverage.",0.08333333333333333
601,Fri Nov 13 21:43:57 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,-0.025
602,Fri Nov 13 22:09:00 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
603,Fri Nov 13 21:57:58 +0000 2015,RT @TrevorProject: Want to help #changehistory? RT this and visit http://t.co/pa53PL8Ou7 to help us get $100k from @ATT.,-0.05555555555555555
604,Fri Nov 13 20:47:31 +0000 2015,"@ATT, I wish my internet worked as often as my bill comes -- 2 days of no net and compensation $5. Thanks. Know of a good coffeehouse?",0.10416666666666667
605,Fri Nov 13 23:49:24 +0000 2015,Just got real free cell service with #ringplus https://t.co/5NQTjXZmeP Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0
606,Fri Nov 13 18:27:43 +0000 2015,"RT @wudntulik2know: @verizon Netflix holds on pause, and Hulu Plus holds on pause. FIOS On Demand doesn't hold for jack. You're richer than?",0.0
607,Sat Nov 14 00:48:27 +0000 2015,"@ATTCares Waiting for specialist call promised yesterday, DM'd info again today and no response. Service has been terrible for a week",-0.125
608,Fri Nov 13 22:38:16 +0000 2015,#comcastcares: zzzirk Sorry for any miscommunication and frustration regarding the 60 day notice. If you have any ? https://t.co/SXQxIQCe1R,0.0
609,Fri Nov 13 22:29:58 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/kr6bHVbfR9,-0.25
610,Fri Nov 13 23:05:02 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/ucy7PZXunc,0.0
611,Fri Nov 13 18:25:37 +0000 2015,".@XFINITY  .@comcast  I've been having problems with my box for weeks and now can't exchange it. This has been on giant pain, I pay my bills",-0.03571428571428571
612,Fri Nov 13 18:46:16 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
613,Sat Nov 14 01:45:14 +0000 2015,"RT @TheAMAs: Tap ""FourFiveSeconds"" to vote @rihanna+@kanyewest+@PaulMcCartney for #AMAs Collab of the Year Un-leashed by @TMobile https://t?",0.0
614,Sat Nov 14 01:53:34 +0000 2015,My home Fiber optic VS t-mobiles new @CellSpot this thing is amazing! Thank you @TMobile @JohnLegere @ForbesTech https://t.co/GOVSldxnoW,0.16666666666666666
615,Fri Nov 13 20:17:21 +0000 2015,RT @camfurr12: My boys are the ping pong state champs! #ATT @The_Rad_Brad @jamostennis7  @graysoncash37 @zhood3 @Cole_Underwood7,0.0
616,Fri Nov 13 23:36:19 +0000 2015,AT&amp;T; #Retail #Sales Consultants San Francisco Area Stores CA 1000 SIGN ON BONUS!!! at #ATT (#SanFrancisco) #job https://t.co/7qcF7sSUPF,0.020833333333333332
617,Sat Nov 14 00:03:08 +0000 2015,#comcastcares: ForbesListLife I apologize for the trouble you've had. Is there anything I can help you with? - Ray https://t.co/bdNXw18wxc,0.0
618,Sat Nov 14 00:31:13 +0000 2015,"@TMobileHelp @JohnLegere $70 used to buy unlimited, now $80 buys 10GB. Just keep in mind why ppl like me recommend you to others",0.3125
619,Fri Nov 13 22:32:40 +0000 2015,Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile... https://t.co/iN0oRNr66F,0.25
620,Fri Nov 13 23:03:16 +0000 2015,No one ever use @ATT. They will scam you for money on your bills.,0.0
621,Fri Nov 13 22:23:59 +0000 2015,@comcastcares to install xfinity wifi profile,-0.15
622,Fri Nov 13 20:58:58 +0000 2015,RT @BCRising: Entertainment One Partners With #Hulu to Stream 'The Enfield Haunting'  https://t.co/E8LhRNez4u #horror #enfield https://t.co?,0.25
623,Fri Nov 13 22:26:08 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.05357142857142857
624,Fri Nov 13 21:45:15 +0000 2015,@ATT Mobility's CEO talks about the sci-fi future of wearables via @FortuneMagazine https://t.co/K308IPrhjH,0.0
625,Fri Nov 13 22:25:25 +0000 2015,@VerizonSupport So far I've been waiting about 5 hours for a supervisor to call me back.,-0.0625
626,Fri Nov 13 23:35:13 +0000 2015,Sorry @verizon. https://t.co/AgBrv2jJvd,0.0
627,Fri Nov 13 18:55:56 +0000 2015,@TMobile Your #BingeOn plan doesn't seem very net neutrality friendly.  Why not make all data unlimited if you can support video for free?,0.041666666666666664
628,Sat Nov 14 01:09:10 +0000 2015,"2 days, at least 6 different agents/technicians and still no home WiFi @Comcast get your S#!+ together!!! #justfixmyservice",-0.017857142857142856
629,Fri Nov 13 21:24:41 +0000 2015,"@VZWSupport since i got it, the day it came out.",0.25
630,Fri Nov 13 19:09:12 +0000 2015,"@VerizonSupport why do you charge customers if they aren't home when a tech arrives, but if I'm waiting SIX HOURS I just have to suck it up?",-0.017857142857142856
631,Fri Nov 13 23:36:49 +0000 2015,GET CANCER @ATT PLEASE,0.5
632,Fri Nov 13 23:48:39 +0000 2015,RT @bcbeat: Why Time Warner (@twxcorp) Said No to @Hulu: https://t.co/zg30uisB6X https://t.co/BaLW80t2PE,0.25
633,Sat Nov 14 00:28:49 +0000 2015,"Hello @ATTCares your service sucks in 38201. Sincerely, an unhappy customer.",0.125
634,Fri Nov 13 23:42:50 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/qTEx0AE0Fb,-0.125
635,Fri Nov 13 18:21:18 +0000 2015,Hey @PBandNo @TMobile is offering Unlimited Streaming of Netflix and Hulu! You wanted reason to join right? Your carrier is can't do this!,0.0
636,Fri Nov 13 22:59:36 +0000 2015,@comcastcares high speed internet to earn a living. I've referred her to a remnants rights attorney to review her lease terms as your,0.10416666666666667
637,Fri Nov 13 22:37:12 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/HydabD7s7Z,0.0
638,Sat Nov 14 01:28:43 +0000 2015,I just entered to win the new #HTCOneA9 @ATT Go enter!!,-0.041666666666666664
639,Sat Nov 14 00:14:33 +0000 2015,"RT @peeltv: Peel adds @Netflix, @Hulu &amp; @YouTube to mix live TV with #streaming. Exclusive article by @Jank0 &amp; @Variety https://t.co/ogwzdn?",0.0
640,Fri Nov 13 22:50:01 +0000 2015,"Internet speed keeps dropping, @ATT needs to get its act together #BTE210 #customersalwaysright",0.0
641,Sat Nov 14 01:42:39 +0000 2015,@dish your service suck ! I leave in an apart complex where service is included and you change channels with no notice (mission tx),0.25
642,Sat Nov 14 01:12:25 +0000 2015,Enjoying #HowToGetAwayWithMurder #hulu  ???,0.0125
643,Fri Nov 13 23:17:30 +0000 2015,I HATE TMOBILE @TMobile @TMobileHelp Verizon please do better so I can come back... #imissyou,0.125
644,Fri Nov 13 22:03:51 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.10416666666666667
645,Fri Nov 13 19:15:59 +0000 2015,@ATT I dont think y'all would appreciate it if I ignore this bill though!,0.0
646,Fri Nov 13 18:12:15 +0000 2015,@pinarobread_ @icedtori @_danmast @eriin_x0x @ATTCares go hard or go home hoop,0.275
647,Fri Nov 13 21:33:11 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
648,Fri Nov 13 19:33:09 +0000 2015,Verizon Gets Green Light on FCC Waiver Needed for Wi-Fi Calling https://t.co/7YuA5AxwIx #FCC #Verizon #WiFicalling https://t.co/dZtYoBtLq6,-0.03125
649,Fri Nov 13 22:29:23 +0000 2015,Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile #EventRecap https://t.co/xx0tahnFyn,0.15
650,Fri Nov 13 18:05:45 +0000 2015,RT @blethiopian_: @Moniquenlawson @callme_buggy @NoOther_Celeste @jay_3___ @whitesmokey_ @alexysgabrielle @verizon only hoes have androids..,0.0
651,Fri Nov 13 22:42:15 +0000 2015,@TMobile has sent me from eating gingerbread to ANGRILY eating gingerbread.,-0.013888888888888888
652,Fri Nov 13 22:29:10 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/J7srS8hKlG,-0.125
653,Fri Nov 13 18:55:34 +0000 2015,#Verizon #Tablet ? Verizon launches own-brand Ellipsis 10 tablet ? To follow up? https://t.co/rVoXtn1w3f #Android https://t.co/T9zudiBW67,0.017857142857142856
654,Fri Nov 13 22:03:56 +0000 2015,I+just+entered+to+win+the+new+#HTCOneA9+@ATT,0.0
655,Fri Nov 13 18:06:14 +0000 2015,@ATT needs that iPhone forever plan like Sprint....  I hope it's coming soon,0.625
656,Fri Nov 13 21:39:55 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.125
657,Fri Nov 13 22:52:06 +0000 2015,@TMobileHelp  Prepaid customer. I filed a fraud report on a bogus postpaid acct on Tuesday. Check in today and find out it wasn't filed.,0.20833333333333334
658,Fri Nov 13 22:35:00 +0000 2015,I love a responsive company. @CapitalOne360 @verizon @Nordstrom @Bergdorfs @BedBathBeyond ?????,0.0
659,Fri Nov 13 21:55:10 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
660,Fri Nov 13 21:20:14 +0000 2015,@ATTCares e! Thanks Kayonna!! ?,0.03125
661,Fri Nov 13 18:30:19 +0000 2015,"RT @SNFonNBC: The @dallascowboys have fallen on tough time and don't expect it to end vs. the @TBBuccaneers, presented by @Verizon https://?",0.0
662,Sat Nov 14 00:59:32 +0000 2015,@ATTCares Why am I charged for additional data when I'm home connected to wifi? I have uverse with you as well?,-0.056818181818181816
663,Fri Nov 13 19:08:49 +0000 2015,"RT @keitho3world: Another good question is, what our council members doing to help the city? https://t.co/zC5J1n8V84",0.25
664,Sat Nov 14 01:53:54 +0000 2015,@TMobile I keep hearing about the 7gb hotspot being doubled to 14gb for the same price. Is this true?,0.0
665,Sat Nov 14 00:32:05 +0000 2015,RT @helloDoLA: Win entry to a private concert with @BrunoMars &amp; @Zedd celebrating #UnCarrierX by @TMobile! https://t.co/Wia4pc8lh8 https://?,0.03125
666,Fri Nov 13 18:54:56 +0000 2015,@JohnLegere @verizon @DavidGoldmanCNN I'm raising money for Father on a mission. Click to Donate:  https://t.co/b6IYZlgapG via @gofundme,0.0
667,Sat Nov 14 01:21:01 +0000 2015,@hockeyfan190 @auctionguydan @AETV We have #Dish #hopper - We have every episode including the pilot :),0.0
668,Fri Nov 13 21:40:09 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
669,Fri Nov 13 19:10:18 +0000 2015,@ATT @ATTCares I need an iPhone &amp; the lady who said she would work on my account wont answer her phone or I can just cancel &amp; go w/ Sprint,-0.0625
670,Fri Nov 13 21:31:48 +0000 2015,A big thanks to @ATT  for this great corn hole game. My kids already love it. #StrongerSaturday #GoUtes #beatAZ https://t.co/6hw763STxo,-0.1875
671,Sat Nov 14 00:32:00 +0000 2015,Just got real free cell service with #ringplus https://t.co/Dsov4FPkKU Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0
672,Sat Nov 14 00:22:36 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/OBOBPvVj2G,0.14583333333333334
673,Fri Nov 13 21:32:10 +0000 2015,"RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://?",0.0
674,Fri Nov 13 21:33:24 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.046875
675,Fri Nov 13 21:50:36 +0000 2015,@ATTCares *hasn't,0.25
676,Fri Nov 13 19:36:13 +0000 2015,"@ATTCares Jacob, I just sent you a DM describing my issue in detail, a complete resolution of my issue would be greatly appreciated",0.025
677,Fri Nov 13 23:34:18 +0000 2015,Still phoneless thanks to @VZWSupport and @verizon.  If you need me before Monday please send smoke signals to the nearest ATT store.,0.1388888888888889
678,Fri Nov 13 19:35:07 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop? https://t.co/TTCacdd3l0 #Android",0.0
679,Fri Nov 13 22:28:11 +0000 2015,@comcastcares was so excited for cable. got home found out no HD :(  feel like i was lied too. why have hdmi cord if no had fcc complaint,0.0
680,Fri Nov 13 23:24:38 +0000 2015,RT @Apexcitys: Sick being throttled fuck you @comcast,0.05555555555555555
681,Fri Nov 13 18:33:31 +0000 2015,@comcastcares once again I am having issues with the Internet going in and out. It happens at least once every day and often times more oft,0.0
682,Sat Nov 14 00:28:48 +0000 2015,@VZWSupport had service this morning but not this evening.,0.0
683,Fri Nov 13 19:51:03 +0000 2015,"@Joelhfletcher is extremely salty , @ATT",0.0
684,Sat Nov 14 00:32:46 +0000 2015,#comcastcares: DDB_Shaggy I'm sorry you feel this way. Can I help you with anything? - Ray https://t.co/Bs8KL9SxyX,0.08333333333333333
685,Fri Nov 13 23:34:37 +0000 2015,@VZWSupport turbo charger completely non functioning out of the blue.,0.0
686,Fri Nov 13 23:08:09 +0000 2015,@Wave_Broadband Just spoke to one of your reps. You guys aren't heartless scumbags like @comcast. So thank you for the help.,0.0
687,Sat Nov 14 00:12:49 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
688,Fri Nov 13 23:20:08 +0000 2015,Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile #EventRecap https://t.co/A23BTqX9cJ,0.25
689,Fri Nov 13 23:39:00 +0000 2015,"@TMobileHelp Already did, waiting to hear back I guess? Lol Thanks!",0.0
690,Fri Nov 13 19:29:35 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/k8PzVKIuZh,0.25
691,Fri Nov 13 23:28:44 +0000 2015,@DIRECTV and @ATT have the worst customer service. 3 hours of my time wasted trying to get reward cards they promised Next step is a lawyer,0.0
692,Fri Nov 13 22:24:07 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.025
693,Fri Nov 13 23:20:02 +0000 2015,World War II  The Battle of Stalingrad The Attack Full Documentary https://t.co/pnNbsE9Tog  #Documentary #Full #Att,0.0
694,Fri Nov 13 21:59:05 +0000 2015,@VZWSupport nope already talked to customer support.  Said it wouldn?t arrive until Tuesday.,0.041666666666666664
695,Sat Nov 14 01:28:06 +0000 2015,. @ATT data plans are bullshit.,0.0
696,Fri Nov 13 19:25:22 +0000 2015,@comcastcares I would try your service but it is 2x and 4x the current competition,0.1875
697,Fri Nov 13 21:52:35 +0000 2015,RT @FRH_LIFE: Makes you wanna learn ASL ! https://t.co/ZrrZ3rn3TX,-0.09375
698,Fri Nov 13 22:35:33 +0000 2015,RT @SharonLeeZapata: Get ready Houston! @verizon Small Biz Summit! 11/17 #vzwhoustonsmb https://t.co/guSnvuaBuR,0.0
699,Fri Nov 13 23:42:49 +0000 2015,New #job opening at #DISH in #Southglenn! Customer #Care #Representative - Littleton https://t.co/kMWQFskZ0S,0.020833333333333332
700,Fri Nov 13 21:51:21 +0000 2015,RT @SpanglishReview: @LGUSAMobile V10 Unboxing de @ATT @KellyStarling  https://t.co/A6moXFQAwY,0.0
701,Fri Nov 13 18:32:50 +0000 2015,"We had a good run @Verizon. Now, I've got to choose a provider. Verizon is raising my unlimited data plan by $20/mo https://t.co/EMBJ7LTNmi",0.0
702,Sat Nov 14 00:16:23 +0000 2015,#iPadPro is here &amp; in stock. #att store @RunwayPV https://t.co/Uzuh9SxxDu,0.0
703,Fri Nov 13 23:04:01 +0000 2015,"@comcastcares Merely laughing at fact your commercials make fun of satellite companies during any type of weather, and here its your service",0.0
704,Fri Nov 13 21:54:52 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
705,Fri Nov 13 21:29:24 +0000 2015,RT @Viacom: Learn how you can take a stand against domestic violence from our friends at @verizon #Hopeline: https://t.co/L7SfGvP3ri,-0.2857142857142857
706,Fri Nov 13 21:51:04 +0000 2015,RT @Mrsryans2ndgr: @ATT THANK YOU for funding my @DonorsChoose flexible seating project helping military children in honor of Veterans Day!?,0.025
707,Fri Nov 13 21:53:23 +0000 2015,"#comcastcares: DNicolasL Yes, we can help.  Sorry for the delay.  Please follow and DM your account number.-RTT https://t.co/yXjNK5XU0p",-0.25
708,Fri Nov 13 20:54:46 +0000 2015,#ATT is a Technology Destination for the Holiday Shopping Season! https://t.co/a1cb54cFJK https://t.co/djUd3KXBAR,0.10416666666666667
709,Fri Nov 13 20:46:58 +0000 2015,@comcast @XFINITY @AugustSmartLock Comcast sucks I will be dropping Comcast on Monday absolutely the worst service I've ever seen a joke,0.0
